,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
563,a8875,redacted,redacted,redacted,t2123,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-11,2020-04-11,982.0,,"Abenteuer,  Familie",P12,0.0,1.0,,redacted
564,a9395,redacted,redacted,redacted,t34294,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-12,2020-04-12,1392.0,,Familie,P6,2.0,1.0,,redacted
565,a12488,redacted,redacted,redacted,t25248,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,8.0,2020-04-05,2020-04-12,10231.0,,"Humor,  Familie",P12,2.0,2.0,,redacted
566,a9395,redacted,redacted,redacted,t5902,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-20,2020-04-20,1656.0,,Allgemein,P6,1.0,3.0,,redacted
567,a9395,redacted,redacted,redacted,t1235,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-23,2020-04-23,247.0,,Allgemein,P12,2.0,3.0,,redacted
568,a11220,redacted,redacted,redacted,t23370,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,9.0,2020-02-08,2020-04-24,1577.0,,"Humor,  Parodie",P12,10.0,42.0,,redacted
569,a14343,redacted,redacted,redacted,t31325,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,57.0,2020-04-20,2020-04-24,40373.0,,"Freundschaft,  Schmerz/ Trost",P12,0.0,2.0,,redacted
570,a8207,redacted,redacted,redacted,t12141,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-24,2020-04-24,589.0,,Romanze,P12,5.0,4.0,,redacted
571,a12461,redacted,redacted,redacted,t23168,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-25,2020-04-25,4114.0,,"Familie,  Fantasy",P6,5.0,3.0,,redacted
572,a14343,redacted,redacted,redacted,t15488,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,7.0,2020-04-26,2020-04-26,4707.0,,"Angst,  Schmerz/ Trost",P12,1.0,1.0,,redacted
573,a28,redacted,redacted,redacted,t26280,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-27,2020-04-27,110.0,,"Abenteuer,  Freundschaft",P12,1.0,2.0,,redacted
574,a8995,redacted,redacted,redacted,t11859,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-27,2020-04-27,3694.0,,"Humor,  Romanze",P12 Slash,0.0,1.0,,redacted
575,a8995,redacted,redacted,redacted,t15998,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-04-29,2020-04-29,2075.0,,"Romanze,  Schmerz/ Trost",P12 Slash,0.0,1.0,,redacted
576,a14343,redacted,redacted,redacted,t17420,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-05-03,2020-05-03,2114.0,,"Angst,  Tragödie",P12,1.0,1.0,,redacted
577,a3339,redacted,redacted,redacted,t5572,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,3.0,2020-04-26,2020-05-03,1119.0,,"Abenteuer,  Fantasy",P12,0.0,2.0,,redacted
578,a14287,redacted,redacted,redacted,t15539,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,3.0,2020-04-11,2020-05-08,8778.0,,Romanze,P12,6.0,9.0,,redacted
579,a5741,redacted,redacted,redacted,t1554,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,4.0,2020-05-07,2020-05-08,2958.0,,"Romanze,  Schmerz/ Trost",P18,0.0,1.0,,redacted
580,a13484,redacted,redacted,redacted,t4636,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,2.0,2020-04-05,2020-05-10,3051.0,,"Romanze,  Fantasy",P12,0.0,3.0,,redacted
581,a4507,redacted,redacted,redacted,t19050,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-05-13,2020-05-13,1431.0,,Parodie,P12,0.0,1.0,,redacted
582,a12488,redacted,redacted,redacted,t38745,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-05-15,2020-05-15,1519.0,,"Abenteuer,  Humor",P12,1.0,1.0,,redacted
583,a11410,redacted,redacted,redacted,t10254,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-05-16,2020-05-16,2302.0,,"Fantasy,  Freundschaft",P16,0.0,1.0,,redacted
584,a14343,redacted,redacted,redacted,t5950,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,10.0,2020-05-04,2020-05-18,7003.0,,"Abenteuer,  Fantasy",P12,0.0,2.0,,redacted
585,a11463,redacted,redacted,redacted,t38664,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-05-18,2020-05-18,2940.0,,Familie,P12 Slash,2.0,2.0,,redacted
586,a11821,redacted,redacted,redacted,t11063,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,9.0,2020-03-24,2020-05-20,8001.0,,"Abenteuer,  Freundschaft",P12 Slash,1.0,5.0,,redacted
587,a2993,redacted,redacted,redacted,t38455,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-05-30,2020-05-30,1542.0,,Familie,P12,1.0,1.0,,redacted
588,a4209,redacted,redacted,redacted,t12238,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-05-31,2020-05-31,1651.0,,"Romanze,  Familie",P18,1.0,1.0,,redacted
589,a13655,redacted,redacted,redacted,t29101,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,7.0,2020-05-04,2020-06-03,6661.0,,"Romanze,  Freundschaft",P12,2.0,10.0,,redacted
590,a7747,redacted,redacted,redacted,t11881,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-05,2020-06-05,1382.0,,"Drama,  Romanze",P18 Slash,4.0,4.0,,redacted
591,a10867,redacted,redacted,redacted,t19129,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,57.0,2020-04-27,2020-06-08,84570.0,,"Abenteuer,  Romanze",P18,3.0,23.0,,redacted
592,a7747,redacted,redacted,redacted,t22701,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-09,2020-06-09,2202.0,,"Drama,  Familie",P12,7.0,6.0,,redacted
593,a16368,redacted,redacted,redacted,t38365,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,2.0,2020-05-14,2020-06-11,1760.0,,Allgemein,P12,0.0,1.0,,redacted
594,a7747,redacted,redacted,redacted,t1202,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-15,2020-06-15,1139.0,,"Romanze,  Freundschaft",P16 Slash,1.0,2.0,,redacted
595,a7747,redacted,redacted,redacted,t1020,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-18,2020-06-18,1078.0,,Allgemein,P18 Slash,2.0,4.0,,redacted
596,a9395,redacted,redacted,redacted,t17863,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-20,2020-06-20,459.0,,Drama,P12,1.0,3.0,,redacted
597,a2585,redacted,redacted,redacted,t29448,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-22,2020-06-22,215.0,,Humor,P12,1.0,1.0,,redacted
598,a1387,redacted,redacted,redacted,t37595,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,2.0,2020-05-18,2020-06-22,1146.0,,Romanze,P12,0.0,2.0,,redacted
599,a12461,redacted,redacted,redacted,t27881,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-26,2020-06-26,1512.0,,"Humor,  Fantasy",P6,3.0,2.0,,redacted
600,a3072,redacted,redacted,redacted,t3556,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-26,2020-06-26,871.0,,Romanze,P12,0.0,2.0,,redacted
601,a7747,redacted,redacted,redacted,t38457,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-29,2020-06-29,753.0,,"Drama,  Romanze",P16,2.0,4.0,,redacted
602,a6806,redacted,redacted,redacted,t13161,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-06-30,2020-06-30,820.0,,Drama,P12,1.0,2.0,,redacted
603,a7747,redacted,redacted,redacted,t24752,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-07-01,2020-07-01,1172.0,,"Romanze,  Angst",P16 Slash,2.0,3.0,,redacted
604,a9724,redacted,redacted,redacted,t37450,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,5.0,2020-06-10,2020-07-04,11032.0,,"Abenteuer,  Fantasy",P16,1.0,1.0,,redacted
605,a4934,redacted,redacted,redacted,t6036,Bücher,J.R.R. Tolkien / Mittelerde / Der Herr der Ringe,1.0,2020-07-06,2020-07-06,1511.0,,"Freundschaft,  Schmerz/ Trost",P18,0.0,3.0,,redacted
