,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
192,a6621,redacted,redacted,redacted,t9785,Bücher,Bis(s),7,2021-03-11,2021-03-12,3988.0,,Allgemein,P12,0.0,2.0,,redacted
193,a15509,redacted,redacted,redacted,t29294,Bücher,Bis(s),4,2020-10-28,2021-01-06,4327.0,,"Übernatürlich,  Liebesgeschichte",P12,7.0,2.0,,redacted
194,a5511,redacted,redacted,redacted,t25025,Bücher,Bis(s),1,2021-01-06,2021-01-06,2677.0,,Allgemein,P16,1.0,0.0,,redacted
195,a4547,redacted,redacted,redacted,t3608,Bücher,Bis(s),3,2021-01-07,2021-01-08,12292.0,,Liebesgeschichte,P16,4.0,4.0,,redacted
196,a11585,redacted,redacted,redacted,t20526,Bücher,Bis(s),3,2021-01-03,2021-01-13,5101.0,,Allgemein,P18,2.0,5.0,,redacted
197,a16384,redacted,redacted,redacted,t15210,Bücher,Bis(s),1,2020-11-25,2021-01-13,716.0,,"Poesie,  Liebesgeschichte",P12,1.0,0.0,,redacted
198,a10334,redacted,redacted,redacted,t29700,Bücher,Bis(s),4,2020-08-26,2021-01-29,13882.0,,Fantasy,P12,0.0,1.0,,redacted
199,a13345,redacted,redacted,redacted,t28112,Bücher,Bis(s),10,2020-10-18,2021-01-31,21869.0,,"Drama,  Liebesgeschichte",P18,8.0,14.0,,redacted
200,a14585,redacted,redacted,redacted,t31898,Bücher,Bis(s),1,2021-01-31,2021-01-31,11564.0,,"Drama,  Historisch",P12,0.0,0.0,,redacted
201,a2889,redacted,redacted,redacted,t26011,Bücher,Bis(s),1,2021-02-01,2021-02-01,7883.0,,"Familie,  Freundschaft",P18,1.0,1.0,,redacted
202,a8345,redacted,redacted,redacted,t31403,Bücher,Bis(s),1,2021-02-06,2021-02-06,1219.0,,Übernatürlich,P18,0.0,0.0,,redacted
203,a8908,redacted,redacted,redacted,t31196,Bücher,Bis(s),5,2021-01-17,2021-02-07,6078.0,,Allgemein,P18,1.0,3.0,,redacted
204,a4683,redacted,redacted,redacted,t7091,Bücher,Bis(s),5,2021-01-14,2021-02-07,5967.0,,"Familie,  Liebesgeschichte",P12,4.0,10.0,,redacted
205,a936,redacted,redacted,redacted,t26030,Bücher,Bis(s),1,2020-12-13,2020-12-13,832.0,,"Romance,  Freundschaft",P12 Slash,0.0,0.0,,redacted
206,a10848,redacted,redacted,redacted,t16487,Bücher,Bis(s),17,2020-04-01,2020-12-14,28563.0,,Liebesgeschichte,P12,17.0,95.0,,redacted
207,a9373,redacted,redacted,redacted,t11573,Bücher,Bis(s),14,2020-10-30,2020-12-19,51353.0,,Übernatürlich,P12 Slash,7.0,7.0,,redacted
208,a3028,redacted,redacted,redacted,t11138,Bücher,Bis(s),9,2020-10-08,2020-12-20,6065.0,,Allgemein,P12,1.0,4.0,,redacted
209,a14194,redacted,redacted,redacted,t23056,Bücher,Bis(s),16,2020-05-27,2020-12-23,37401.0,,Fantasy,P18,7.0,36.0,,redacted
210,a16373,redacted,redacted,redacted,t1424,Bücher,Bis(s),8,2020-11-30,2020-12-23,19006.0,,"Drama,  Schmerz/ Trost",P16,3.0,37.0,,redacted
211,a13040,redacted,redacted,redacted,t27254,Bücher,Bis(s),24,2020-07-16,2020-12-24,47411.0,,"Familie,  Fantasy",P12,17.0,122.0,,redacted
212,a1887,redacted,redacted,redacted,t16002,Bücher,Bis(s),5,2020-06-15,2020-12-26,5823.0,,"Fantasy,  Schmerz/ Trost",P16,1.0,6.0,,redacted
213,a4896,redacted,redacted,redacted,t28803,Bücher,Bis(s),14,2020-11-12,2020-11-14,5996.0,,Übernatürlich,P12,0.0,0.0,,redacted
214,a9396,redacted,redacted,redacted,t36741,Bücher,Bis(s),10,2020-10-15,2020-11-15,17602.0,,"Drama,  Liebesgeschichte",P16,3.0,3.0,,redacted
215,a1290,redacted,redacted,redacted,t8122,Bücher,Bis(s),2,2020-09-21,2020-11-21,1842.0,,"Drama,  Fantasy",P16,0.0,0.0,,redacted
216,a16382,redacted,redacted,redacted,t26959,Bücher,Bis(s),5,2020-09-24,2020-11-23,15711.0,,"Fantasy,  Freundschaft",P18,2.0,6.0,,redacted
217,a7983,redacted,redacted,redacted,t25432,Bücher,Bis(s),10,2020-05-16,2020-11-29,26520.0,,"Drama,  Liebesgeschichte",P16 Slash,12.0,5.0,,redacted
218,a14880,redacted,redacted,redacted,t20572,Bücher,Bis(s),1,2020-10-11,2020-10-11,9171.0,,"Romanze,  Familie",P18,10.0,4.0,,redacted
219,a16060,redacted,redacted,redacted,t14520,Bücher,Bis(s),3,2020-09-13,2020-10-11,4245.0,,Allgemein,P12,1.0,2.0,,redacted
220,a15606,redacted,redacted,redacted,t32988,Bücher,Bis(s),5,2020-05-22,2020-10-15,3974.0,,"Fantasy,  Übernatürlich",P12,0.0,1.0,,redacted
221,a4506,redacted,redacted,redacted,t34457,Bücher,Bis(s),4,2020-02-25,2020-10-15,1278.0,,"Drama,  Romanze",P12,0.0,3.0,,redacted
222,a4550,redacted,redacted,redacted,t27867,Bücher,Bis(s),3,2020-09-21,2020-10-16,2636.0,,Allgemein,P12,0.0,2.0,,redacted
223,a13437,redacted,redacted,redacted,t28116,Bücher,Bis(s),19,2020-02-13,2020-10-17,24695.0,,"Drama,  Romanze",P18,11.0,24.0,,redacted
224,a15817,redacted,redacted,redacted,t3256,Bücher,Bis(s),4,2020-01-10,2020-10-18,13949.0,,"Romanze,  Freundschaft",P16,11.0,4.0,,redacted
225,a12909,redacted,redacted,redacted,t407,Bücher,Bis(s),8,2020-05-25,2020-10-22,15225.0,,Drama,P18,5.0,10.0,,redacted
226,a11118,redacted,redacted,redacted,t5435,Bücher,Bis(s),6,2020-09-14,2020-10-25,8758.0,,"Abenteuer,  Schmerz/ Trost",P16,0.0,1.0,,redacted
227,a3830,redacted,redacted,redacted,t17613,Bücher,Bis(s),28,2020-04-28,2020-10-25,84853.0,,"Romanze,  Freundschaft",P12,13.0,34.0,,redacted
228,a13877,redacted,redacted,redacted,t39457,Bücher,Bis(s),1,2020-09-11,2020-09-11,7883.0,,"Romanze,  Freundschaft",P18,1.0,1.0,,redacted
229,a1103,redacted,redacted,redacted,t269,Bücher,Bis(s),3,2020-09-10,2020-09-13,3713.0,,"Abenteuer,  Romanze",P16,4.0,2.0,,redacted
230,a15509,redacted,redacted,redacted,t26835,Bücher,Bis(s),3,2020-06-21,2020-09-13,6212.0,,"Romanze,  Übernatürlich",P12,3.0,5.0,,redacted
231,a4371,redacted,redacted,redacted,t14614,Bücher,Bis(s),17,2020-06-28,2020-09-21,25298.0,,"Romanze,  Freundschaft",P12,5.0,44.0,,redacted
232,a8608,redacted,redacted,redacted,t223,Bücher,Bis(s),13,2020-03-01,2020-08-11,40721.0,,"Romanze,  Schmerz/ Trost",P16,9.0,20.0,,redacted
233,a4445,redacted,redacted,redacted,t20745,Bücher,Bis(s),1,2020-08-12,2020-08-12,3557.0,,"Drama,  Romanze",P16,1.0,2.0,,redacted
234,a15012,redacted,redacted,redacted,t23468,Bücher,Bis(s),24,2020-02-24,2020-08-14,22528.0,,"Drama,  Romanze",P18,5.0,11.0,,redacted
235,a13888,redacted,redacted,redacted,t29989,Bücher,Bis(s),6,2020-05-22,2020-08-15,20558.0,,"Drama,  Schmerz/ Trost",P18,2.0,7.0,,redacted
236,a7418,redacted,redacted,redacted,t15527,Bücher,Bis(s),9,2020-06-16,2020-08-16,6520.0,,Allgemein,P16,4.0,2.0,,redacted
237,a13521,redacted,redacted,redacted,t3310,Bücher,Bis(s),4,2020-06-21,2020-08-17,4318.0,,Parodie,P12,3.0,8.0,,redacted
238,a4369,redacted,redacted,redacted,t31457,Bücher,Bis(s),6,2020-06-08,2020-08-27,9583.0,,"Romanze,  Freundschaft",P16,2.0,8.0,,redacted
239,a8894,redacted,redacted,redacted,t11457,Bücher,Bis(s),23,2020-02-13,2020-08-28,31048.0,,"Romanze,  Freundschaft",P16 Slash,8.0,34.0,,redacted
240,a10467,redacted,redacted,redacted,t20491,Bücher,Bis(s),5,2020-07-12,2020-08-30,16191.0,,Allgemein,P16,0.0,4.0,,redacted
241,a3309,redacted,redacted,redacted,t5503,Bücher,Bis(s),2,2020-05-03,2020-07-07,2184.0,,"Romanze,  Übernatürlich",P18,1.0,2.0,,redacted
242,a14585,redacted,redacted,redacted,t12107,Bücher,Bis(s),1,2020-07-09,2020-07-09,4903.0,,Drama,P12,3.0,1.0,,redacted
243,a9572,redacted,redacted,redacted,t17261,Bücher,Bis(s),6,2020-05-13,2020-07-10,6200.0,,"Drama,  Romanze",P12,4.0,5.0,,redacted
244,a5539,redacted,redacted,redacted,t1762,Bücher,Bis(s),2,2020-07-10,2020-07-11,4805.0,,Romanze,P18,0.0,0.0,,redacted
245,a13888,redacted,redacted,redacted,t32759,Bücher,Bis(s),23,2020-04-04,2020-07-12,99749.0,,"Drama,  Familie",P16,10.0,24.0,,redacted
246,a9592,redacted,redacted,redacted,t32581,Bücher,Bis(s),4,2020-05-02,2020-07-14,10999.0,,"Romanze,  Familie",P16,4.0,3.0,,redacted
247,a4692,redacted,redacted,redacted,t24909,Bücher,Bis(s),5,2020-04-07,2020-07-19,9446.0,,"Familie,  Übernatürlich",P16,1.0,2.0,,redacted
248,a15559,redacted,redacted,redacted,t12679,Bücher,Bis(s),10,2020-05-26,2020-07-20,17686.0,,"Drama,  Romanze",P18-AVL,1.0,5.0,,redacted
249,a804,redacted,redacted,redacted,t3602,Bücher,Bis(s),7,2020-07-05,2020-07-23,10690.0,,"Drama,  Übernatürlich",P16 Slash,2.0,2.0,,redacted
250,a15009,redacted,redacted,redacted,t6188,Bücher,Bis(s),8,2020-07-08,2020-07-24,28935.0,,"Romanze,  Schmerz/ Trost",P18,5.0,3.0,,redacted
251,a3866,redacted,redacted,redacted,t26416,Bücher,Bis(s),41,2020-04-06,2020-07-25,63119.0,,"Drama,  Fantasy",P16,9.0,59.0,,redacted
252,a4962,redacted,redacted,redacted,t33445,Bücher,Bis(s),4,2020-06-20,2020-07-26,5207.0,,"Drama,  Romanze",P12,1.0,6.0,,redacted
253,a13288,redacted,redacted,redacted,t36756,Bücher,Bis(s),4,2020-01-25,2020-07-27,24474.0,,"Romanze,  Freundschaft",P16,3.0,11.0,,redacted
254,a4371,redacted,redacted,redacted,t34823,Bücher,Bis(s),14,2020-05-31,2020-07-28,17340.0,,"Romanze,  Fantasy",P16,6.0,21.0,,redacted
255,a12484,redacted,redacted,redacted,t23228,Bücher,Bis(s),3,2020-05-15,2020-07-30,1423.0,,"Parodie,  Fantasy",P6,1.0,2.0,,redacted
256,a15509,redacted,redacted,redacted,t23807,Bücher,Bis(s),20,2020-04-15,2020-07-31,33471.0,,"Romanze,  Übernatürlich",P12,6.0,20.0,,redacted
257,a1465,redacted,redacted,redacted,t20208,Bücher,Bis(s),19,2020-07-01,2020-08-11,40134.0,,"Drama,  Romanze",P16,8.0,24.0,,redacted
258,a10411,redacted,redacted,redacted,t27426,Bücher,Bis(s),2,2020-12-14,2020-12-15,933.0,,"Drama,  Liebesgeschichte",P18,2.0,3.0,,redacted
259,a12480,redacted,redacted,redacted,t21605,Bücher,Bis(s),11,2020-12-16,2020-12-21,13891.0,,"Romance,  Tragödie",P18 Slash,1.0,11.0,,redacted
260,a9855,redacted,redacted,redacted,t32857,Bücher,Bis(s),2,2020-12-22,2020-12-27,9695.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,4.0,1.0,,redacted
261,a3830,redacted,redacted,redacted,t29308,Bücher,Bis(s),1,2020-12-28,2020-12-28,4243.0,,Liebesgeschichte,P12 Slash,0.0,1.0,,redacted
262,a8961,redacted,redacted,redacted,t9199,Bücher,Bis(s),2,2020-12-30,2020-12-31,1771.0,,"Abenteuer,  Mystery",P12,0.0,0.0,,redacted
263,a12252,redacted,redacted,redacted,t27864,Bücher,Bis(s),1,2020-11-15,2020-11-15,814.0,,"Familie,  Schmerz/ Trost",P16 Slash,1.0,1.0,,redacted
264,a13345,redacted,redacted,redacted,t25642,Bücher,Bis(s),2,2020-11-08,2020-11-15,3152.0,,"Drama,  Liebesgeschichte",P18,0.0,1.0,,redacted
265,a13835,redacted,redacted,redacted,t36521,Bücher,Bis(s),3,2020-11-15,2020-11-15,1296.0,,Allgemein,P12,0.0,0.0,,redacted
266,a12252,redacted,redacted,redacted,t26181,Bücher,Bis(s),6,2020-11-20,2020-11-20,2987.0,,"Drama,  Romance",P16 Slash,3.0,1.0,,redacted
267,a13567,redacted,redacted,redacted,t3659,Bücher,Bis(s),1,2020-11-24,2020-11-24,1347.0,,Liste Humor,P6,0.0,1.0,,redacted
268,a14585,redacted,redacted,redacted,t25414,Bücher,Bis(s),1,2020-11-28,2020-11-28,4140.0,,Familie,P12,2.0,0.0,,redacted
269,a6471,redacted,redacted,redacted,t30797,Bücher,Bis(s),1,2020-11-30,2020-11-30,3067.0,,"Humor,  Freundschaft",P12,0.0,1.0,,redacted
270,a14585,redacted,redacted,redacted,t33258,Bücher,Bis(s),1,2020-12-13,2020-12-13,4444.0,,"Drama,  Tragödie",P12,0.0,0.0,,redacted
271,a8423,redacted,redacted,redacted,t3331,Bücher,Bis(s),1,2020-10-19,2020-10-19,652.0,,Allgemein,P12,1.0,1.0,,redacted
272,a436,redacted,redacted,redacted,t32659,Bücher,Bis(s),2,2020-10-17,2020-10-19,3909.0,,"Mystery,  Übernatürlich",P16,2.0,0.0,,redacted
273,a14585,redacted,redacted,redacted,t21841,Bücher,Bis(s),1,2020-10-20,2020-10-20,6043.0,,"Angst,  Schmerz/ Trost",P12,2.0,2.0,,redacted
274,a2358,redacted,redacted,redacted,t36845,Bücher,Bis(s),1,2020-10-20,2020-10-20,958.0,,Allgemein,P12,1.0,1.0,,redacted
275,a3812,redacted,redacted,redacted,t8948,Bücher,Bis(s),2,2020-10-25,2020-10-25,1780.0,,Allgemein,P12,1.0,0.0,,redacted
276,a15509,redacted,redacted,redacted,t12211,Bücher,Bis(s),2,2020-10-17,2020-10-27,3105.0,,Romanze,P12,1.0,1.0,,redacted
277,a11897,redacted,redacted,redacted,t14972,Bücher,Bis(s),5,2020-10-29,2020-10-29,4946.0,,"Familie,  Schmerz/ Trost",P16,2.0,3.0,,redacted
278,a5166,redacted,redacted,redacted,t11732,Bücher,Bis(s),5,2020-11-10,2020-11-10,1958.0,,Allgemein,P12 Slash,0.0,1.0,,redacted
279,a5539,redacted,redacted,redacted,t37182,Bücher,Bis(s),1,2020-09-15,2020-09-15,314.0,,Romanze,P18,0.0,0.0,,redacted
280,a3342,redacted,redacted,redacted,t5662,Bücher,Bis(s),2,2020-09-21,2020-09-21,323.0,,Allgemein,P12,1.0,2.0,,redacted
281,a490,redacted,redacted,redacted,t24113,Bücher,Bis(s),1,2020-09-23,2020-09-23,3223.0,,"Familie,  Fantasy",P12,1.0,0.0,,redacted
282,a490,redacted,redacted,redacted,t5257,Bücher,Bis(s),1,2020-09-25,2020-09-25,1905.0,,"Romanze,  Freundschaft",P16,0.0,0.0,,redacted
283,a15623,redacted,redacted,redacted,t6194,Bücher,Bis(s),5,2020-09-27,2020-09-27,7764.0,,Drama,P16 Slash,7.0,8.0,,redacted
284,a798,redacted,redacted,redacted,t27433,Bücher,Bis(s),2,2020-10-12,2020-10-12,3769.0,,"Romanze,  Fantasy",P16,0.0,0.0,,redacted
285,a466,redacted,redacted,redacted,t2590,Bücher,Bis(s),1,2020-08-12,2020-08-12,1156.0,,"Romanze,  Familie",P18 Slash,0.0,0.0,,redacted
286,a6924,redacted,redacted,redacted,t25422,Bücher,Bis(s),1,2020-08-12,2020-08-12,1371.0,,"Romanze,  Übernatürlich",P12,0.0,0.0,,redacted
287,a9053,redacted,redacted,redacted,t30113,Bücher,Bis(s),3,2020-08-13,2020-08-13,27006.0,,Allgemein,P18-AVL,1.0,2.0,,redacted
288,a9624,redacted,redacted,redacted,t7906,Bücher,Bis(s),1,2020-08-14,2020-08-14,341.0,,Allgemein,P12,1.0,0.0,,redacted
289,a8303,redacted,redacted,redacted,t2054,Bücher,Bis(s),1,2020-08-16,2020-08-16,806.0,,Allgemein,P12,0.0,0.0,,redacted
290,a1378,redacted,redacted,redacted,t2703,Bücher,Bis(s),1,2020-08-30,2020-08-30,508.0,,"Romanze,  Fantasy",P18,1.0,0.0,,redacted
291,a2885,redacted,redacted,redacted,t15255,Bücher,Bis(s),3,2020-08-27,2020-08-30,3141.0,,"Drama,  Schmerz/ Trost",P16,1.0,0.0,,redacted
292,a5367,redacted,redacted,redacted,t38872,Bücher,Bis(s),1,2020-09-10,2020-09-10,338.0,,Allgemein,P12,0.0,0.0,,redacted
293,a5507,redacted,redacted,redacted,t2871,Bücher,Bis(s),1,2020-07-13,2020-07-13,413.0,,Allgemein,P12,0.0,0.0,,redacted
294,a5539,redacted,redacted,redacted,t29051,Bücher,Bis(s),1,2020-07-15,2020-07-15,2333.0,,"Romanze,  Familie",P18,3.0,1.0,,redacted
295,a6092,redacted,redacted,redacted,t13194,Bücher,Bis(s),1,2020-07-17,2020-07-17,552.0,,Allgemein,P12,0.0,0.0,,redacted
296,a11601,redacted,redacted,redacted,t17473,Bücher,Bis(s),1,2020-07-19,2020-07-19,1277.0,,"Familie,  Schmerz/ Trost",P16,1.0,0.0,,redacted
297,a4371,redacted,redacted,redacted,t11366,Bücher,Bis(s),1,2020-07-25,2020-07-25,1208.0,,Schmerz/ Trost,P16,1.0,0.0,,redacted
298,a2889,redacted,redacted,redacted,t25725,Bücher,Bis(s),2,2020-07-23,2020-07-26,2407.0,,"Fantasy,  Schmerz/ Trost",P18,1.0,0.0,,redacted
299,a4687,redacted,redacted,redacted,t6307,Bücher,Bis(s),1,2020-07-27,2020-07-27,2283.0,,"Drama,  Schmerz/ Trost",P16,1.0,3.0,,redacted
300,a15119,redacted,redacted,redacted,t16503,Bücher,Bis(s),2,2020-07-21,2020-07-30,3686.0,,Allgemein,P16,4.0,1.0,,redacted
301,a15009,redacted,redacted,redacted,t8955,Bücher,Bis(s),5,2020-07-13,2020-07-31,25035.0,,"Romanze,  Schmerz/ Trost",P18,5.0,5.0,,redacted
302,a6427,redacted,redacted,redacted,t7215,Bücher,Bis(s),3,2020-08-07,2020-08-08,5772.0,,Allgemein,P16,0.0,0.0,,redacted
303,a1498,redacted,redacted,redacted,t16794,Bücher,Bis(s),1,2020-01-02,2020-01-02,3932.0,,"Romanze,  Familie",P16,6.0,1.0,,redacted
304,a16333,redacted,redacted,redacted,t27639,Bücher,Bis(s),1,2020-01-04,2020-01-04,973.0,,"Romanze,  Schmerz/ Trost",P16,1.0,0.0,,redacted
305,a7869,redacted,redacted,redacted,t4376,Bücher,Bis(s),4,2020-01-03,2020-01-07,4891.0,,Allgemein,P16,2.0,1.0,,redacted
306,a4939,redacted,redacted,redacted,t38647,Bücher,Bis(s),1,2020-01-09,2020-01-09,367.0,,"Humor,  Suspense",P12,2.0,2.0,,redacted
307,a6046,redacted,redacted,redacted,t38978,Bücher,Bis(s),1,2020-01-11,2020-01-11,2150.0,,"Romanze,  Übernatürlich",P12,2.0,1.0,,redacted
308,a5539,redacted,redacted,redacted,t30607,Bücher,Bis(s),2,2020-01-12,2020-01-12,1784.0,,"Romanze,  Familie",P18,0.0,1.0,,redacted
309,a4260,redacted,redacted,redacted,t35469,Bücher,Bis(s),3,2020-01-15,2020-01-18,4826.0,,"Mystery,  Romanze",P16,2.0,2.0,,redacted
310,a10432,redacted,redacted,redacted,t22069,Bücher,Bis(s),1,2020-01-20,2020-01-20,776.0,,Allgemein,P12 Slash,2.0,1.0,,redacted
311,a10459,redacted,redacted,redacted,t1149,Bücher,Bis(s),8,2020-01-07,2020-01-22,19650.0,,Allgemein,P16,2.0,10.0,,redacted
312,a412,redacted,redacted,redacted,t17012,Bücher,Bis(s),3,2020-01-18,2020-01-28,5277.0,,"Romanze,  Freundschaft",P12,6.0,6.0,,redacted
313,a420,redacted,redacted,redacted,t35389,Bücher,Bis(s),11,2020-01-28,2020-02-02,3581.0,,"Mystery,  Fantasy",P18 Slash,0.0,0.0,,redacted
314,a11488,redacted,redacted,redacted,t2983,Bücher,Bis(s),1,2020-02-03,2020-02-03,3883.0,,Fantasy,P12,0.0,1.0,,redacted
315,a11488,redacted,redacted,redacted,t5055,Bücher,Bis(s),1,2020-02-03,2020-02-03,1515.0,,Allgemein,P12,0.0,2.0,,redacted
316,a13437,redacted,redacted,redacted,t5183,Bücher,Bis(s),1,2020-02-04,2020-02-04,1021.0,,"Romanze,  Freundschaft",P12,3.0,2.0,,redacted
317,a13847,redacted,redacted,redacted,t14089,Bücher,Bis(s),9,2020-02-08,2020-02-08,4905.0,,"Fantasy,  Übernatürlich",P12,0.0,1.0,,redacted
318,a6534,redacted,redacted,redacted,t33859,Bücher,Bis(s),1,2020-02-09,2020-02-09,302.0,,"Humor,  Freundschaft",P12,0.0,0.0,,redacted
319,a1220,redacted,redacted,redacted,t29760,Bücher,Bis(s),2,2020-02-17,2020-02-18,2176.0,,"Drama,  Romanze",P12,0.0,3.0,,redacted
320,a11297,redacted,redacted,redacted,t1323,Bücher,Bis(s),6,2020-01-28,2020-02-29,8077.0,,Allgemein,P12,5.0,2.0,,redacted
321,a9641,redacted,redacted,redacted,t24324,Bücher,Bis(s),2,2020-03-01,2020-03-01,1545.0,,"Romanze,  Übernatürlich",P18,0.0,0.0,,redacted
322,a2548,redacted,redacted,redacted,t27147,Bücher,Bis(s),3,2020-02-19,2020-03-07,2698.0,,Romanze,P16,0.0,1.0,,redacted
323,a1806,redacted,redacted,redacted,t12935,Bücher,Bis(s),1,2020-03-08,2020-03-08,1001.0,,"Drama,  Schmerz/ Trost",P16,2.0,1.0,,redacted
324,a847,redacted,redacted,redacted,t91,Bücher,Bis(s),3,2020-03-14,2020-03-16,2585.0,,Allgemein,P16,0.0,1.0,,redacted
325,a12305,redacted,redacted,redacted,t31325,Bücher,Bis(s),7,2020-02-04,2020-03-17,15894.0,,"Romanze,  Fantasy",P18,14.0,23.0,,redacted
326,a3072,redacted,redacted,redacted,t39005,Bücher,Bis(s),1,2020-03-17,2020-03-17,982.0,,Romanze,P12,1.0,3.0,,redacted
327,a8123,redacted,redacted,redacted,t4962,Bücher,Bis(s),1,2020-03-18,2020-03-18,3959.0,,"Drama,  Romanze",P16,0.0,0.0,,redacted
328,a9742,redacted,redacted,redacted,t311,Bücher,Bis(s),2,2020-03-18,2020-03-20,4663.0,,"Romanze,  Schmerz/ Trost",P16,6.0,2.0,,redacted
329,a647,redacted,redacted,redacted,t23682,Bücher,Bis(s),7,2020-02-14,2020-03-24,12395.0,,Fantasy,P18,7.0,6.0,,redacted
330,a12179,redacted,redacted,redacted,t33764,Bücher,Bis(s),27,2020-01-30,2020-03-25,12842.0,,Übernatürlich,P12,3.0,6.0,,redacted
331,a12826,redacted,redacted,redacted,t21913,Bücher,Bis(s),1,2020-04-04,2020-04-04,404.0,,Romanze,P12,0.0,0.0,,redacted
332,a7282,redacted,redacted,redacted,t38395,Bücher,Bis(s),6,2020-03-31,2020-04-06,6118.0,,Allgemein,P12,1.0,2.0,,redacted
333,a9396,redacted,redacted,redacted,t26541,Bücher,Bis(s),7,2020-03-19,2020-04-07,13928.0,,Allgemein,P16,1.0,3.0,,redacted
334,a3613,redacted,redacted,redacted,t31145,Bücher,Bis(s),4,2020-02-26,2020-04-09,2330.0,,"Romanze,  Schmerz/ Trost",P18,1.0,1.0,,redacted
335,a3686,redacted,redacted,redacted,t17818,Bücher,Bis(s),3,2020-02-19,2020-04-09,6683.0,,"Familie,  Freundschaft",P18,1.0,2.0,,redacted
336,a13437,redacted,redacted,redacted,t3426,Bücher,Bis(s),1,2020-04-13,2020-04-13,1472.0,,"Romanze,  Freundschaft",P16,0.0,1.0,,redacted
337,a4959,redacted,redacted,redacted,t3486,Bücher,Bis(s),1,2020-04-14,2020-04-14,1104.0,,Allgemein,P16,0.0,1.0,,redacted
338,a8965,redacted,redacted,redacted,t5182,Bücher,Bis(s),3,2020-04-06,2020-04-17,6012.0,,"Romanze,  Schmerz/ Trost",P16,5.0,3.0,,redacted
339,a3994,redacted,redacted,redacted,t38780,Bücher,Bis(s),5,2020-04-18,2020-04-18,3449.0,,"Fantasy,  Übernatürlich",P12 Slash,0.0,0.0,,redacted
340,a13734,redacted,redacted,redacted,t4998,Bücher,Bis(s),2,2020-01-06,2020-04-18,2713.0,,"Romanze,  Fantasy",P16,5.0,10.0,,redacted
341,a2339,redacted,redacted,redacted,t20262,Bücher,Bis(s),7,2020-02-20,2020-04-20,15166.0,,Romanze,P12,4.0,10.0,,redacted
342,a4371,redacted,redacted,redacted,t16504,Bis(s),1,2020-04-23,2020-04-23,1412,,"Humor,  Parodie",P6,1,1.0,,5ea1a869000be0483b708cb9_Das-war-nur-ein-Tag-des-Wahnsinns.txt,redacted
343,a6387,redacted,redacted,redacted,t38798,Bücher,Bis(s),1,2020-04-24,2020-04-24,413.0,,Allgemein,P12,0.0,1.0,,redacted
344,a10485,redacted,redacted,redacted,t19539,Bücher,Bis(s),5,2020-01-16,2020-04-24,1849.0,,Allgemein,P16,1.0,2.0,,redacted
345,a15509,redacted,redacted,redacted,t33688,Bücher,Bis(s),7,2020-04-24,2020-04-26,12138.0,,"Romanze,  Familie",P12,1.0,5.0,,redacted
346,a7411,redacted,redacted,redacted,t35564,Bücher,Bis(s),2,2020-05-03,2020-05-03,1838.0,,"Romanze,  Übernatürlich",P16,2.0,1.0,,redacted
347,a2239,redacted,redacted,redacted,t12154,Bücher,Bis(s),18,2020-01-19,2020-05-03,31933.0,,"Romanze,  Freundschaft",P18,16.0,23.0,,redacted
348,a629,redacted,redacted,redacted,t26464,Bücher,Bis(s),6,2020-04-07,2020-05-07,7242.0,,"Romanze,  Fantasy",P12,0.0,5.0,,redacted
349,a11404,redacted,redacted,redacted,t17046,Bücher,Bis(s),1,2020-05-11,2020-05-11,529.0,,Romanze,P12,0.0,0.0,,redacted
350,a15544,redacted,redacted,redacted,t14869,Bücher,Bis(s),4,2020-05-04,2020-05-11,8903.0,,Allgemein,P16,0.0,0.0,,redacted
351,a4525,redacted,redacted,redacted,t11021,Bücher,Bis(s),6,2020-04-28,2020-05-15,4131.0,,"Drama,  Romanze",P16,0.0,0.0,,redacted
352,a16373,redacted,redacted,redacted,t12341,Bücher,Bis(s),8,2020-03-03,2020-05-19,18872.0,,"Drama,  Angst",P18,4.0,21.0,,redacted
353,a10882,redacted,redacted,redacted,t36101,Bücher,Bis(s),1,2020-05-19,2020-05-19,1199.0,,Schmerz/ Trost,P12 Slash,4.0,3.0,,redacted
354,a4371,redacted,redacted,redacted,t16505,Bis(s),27,2020-04-15,2020-05-19,38761,,Romanze,P12,4,29.0,,5e9704c5000be04835042797_Du-gehst-mir-ganzsch%c3%b6n-auf-den-Keks.txt,redacted
355,a6154,redacted,redacted,redacted,t1718,Bücher,Bis(s),40,2020-05-14,2020-05-20,37924.0,,"Romanze,  Fantasy",P12,1.0,0.0,,redacted
356,a12337,redacted,redacted,redacted,t26207,Bücher,Bis(s),2,2020-05-19,2020-05-25,324.0,,"Drama,  Familie",P16,0.0,0.0,,redacted
357,a9292,redacted,redacted,redacted,t28573,Bücher,Bis(s),1,2020-05-25,2020-05-25,1506.0,,"Drama,  Romanze",P18,3.0,1.0,,redacted
358,a14596,redacted,redacted,redacted,t18952,Bücher,Bis(s),1,2020-05-26,2020-05-26,2164.0,,"Drama,  Übernatürlich",P16,0.0,1.0,,redacted
359,a4525,redacted,redacted,redacted,t31151,Bücher,Bis(s),17,2020-05-12,2020-05-26,16250.0,,"Drama,  Romanze",P16,0.0,0.0,,redacted
